date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:34	11654/11654	---M--	200	added ('OK')	image/png	etag:%222d86-53bea4f565bb8%22	https://devitems.com/html/espone-preview/espone/img/payment/payment.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/payment/payment.png	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:36	58283/58283	---M--	200	added ('OK')	image/jpeg	etag:%22e3ab-53bea4f92ad20%22	https://devitems.com/html/espone-preview/espone/img/product/quickview.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/product/quickview.jpg	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:37	97362/97362	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217c52-53bea50251980-gzip%22	https://devitems.com/html/espone-preview/espone/js/vendor/jquery-1.12.0.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/vendor/jquery-1.12.0.min.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:38	37107/37107	---M-Z	200	added ('OK')	application/x-javascript	etag:%2290f3-53bea49f43af0-gzip%22	https://devitems.com/html/espone-preview/espone/js/bootstrap.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/bootstrap.min.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:39	23890/23890	---M-Z	200	added ('OK')	application/x-javascript	etag:%225d52-53bea4a479ab0-gzip%22	https://devitems.com/html/espone-preview/espone/js/owl.carousel.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/owl.carousel.min.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:40	11467/11467	---M-Z	200	added ('OK')	application/x-javascript	etag:%222ccb-53bea4a2001f8-gzip%22	https://devitems.com/html/espone-preview/espone/js/jquery.meanmenu.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/jquery.meanmenu.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:41	24017/24017	---M-Z	200	added ('OK')	application/x-javascript	etag:%225dd1-53bea4a075d60-gzip%22	https://devitems.com/html/espone-preview/espone/js/jquery-ui.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/jquery-ui.min.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:43	29113/29113	---M-Z	200	added ('OK')	application/x-javascript	etag:%2271b9-53bea50ebb158-gzip%22	https://devitems.com/html/espone-preview/espone/slider/js/jquery.nivo.slider.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/slider/js/jquery.nivo.slider.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:43	585/585	---M-Z	200	added ('OK')	application/x-javascript	etag:%22249-53bea4a9eb390-gzip%22	https://devitems.com/html/espone-preview/espone/slider/home.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/slider/home.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:44	8426/8426	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220ea-53bea4a5a9de0-gzip%22	https://devitems.com/html/espone-preview/espone/js/wow.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/wow.min.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:45	9516/9516	---M-Z	200	added ('OK')	application/x-javascript	etag:%22252c-53bea49eff918-gzip%22	https://devitems.com/html/espone-preview/espone/js/countdown.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/countdown.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:46	23135/23135	---M-Z	200	added ('OK')	application/x-javascript	etag:%225a5f-53bea4a22f7c8-gzip%22	https://devitems.com/html/espone-preview/espone/js/jquery.fancybox.pack.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/jquery.fancybox.pack.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:46	32922/32922	---M-Z	200	added ('OK')	application/x-javascript	etag:%22809a-53bea4a0c6288-gzip%22	https://devitems.com/html/espone-preview/espone/js/jquery.elevateZoom-3.0.8.min.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/jquery.elevateZoom-3.0.8.min.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:48	11176/11176	---M-Z	200	added ('OK')	application/x-javascript	etag:%222ba8-53bea4a4792e0-gzip%22	https://devitems.com/html/espone-preview/espone/js/plugins.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/plugins.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:48	13518/13518	---M-Z	200	added ('OK')	application/x-javascript	etag:%2234ce-53bea4a352fd8-gzip%22	https://devitems.com/html/espone-preview/espone/js/main.js	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/js/main.js	(from https://devitems.com/html/espone-preview/espone/index.html)
13:16:50	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-53bea50b5f388%22	https://devitems.com/html/espone-preview/espone/slider/img/loading.gif	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/slider/img/loading.gif	(from https://devitems.com/html/espone-preview/espone/slider/css/preview.css)
13:16:51	1281/1281	---M--	200	added ('OK')	image/png	etag:%22501-53bea50a83018%22	https://devitems.com/html/espone-preview/espone/slider/img/bullets.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/slider/img/bullets.png	(from https://devitems.com/html/espone-preview/espone/slider/css/preview.css)
13:16:52	824/824	---M--	200	added ('OK')	image/png	etag:%22338-53bea509995d0%22	https://devitems.com/html/espone-preview/espone/slider/img/arrows.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/slider/img/arrows.png	(from https://devitems.com/html/espone-preview/espone/slider/css/preview.css)
13:16:54	48504/48504	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:16:50%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-bg_inset-hard_100_fcfdfd_1x100.5f.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:16:56	48507/48507	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:16:53%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-bg_gloss-wave_55_5c9ccc_500x100.60.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:00	48486/48486	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:16:56%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-bg_glass_85_dfeffc_1x400.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-bg_glass_85_dfeffc_1x400.61.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:02	48486/48486	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:16:59%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-bg_glass_75_d0e5f5_1x400.62.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:05	48504/48504	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:02%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-bg_inset-hard_100_f5f8f9_1x100.63.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:09	48486/48486	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:06%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-bg_glass_95_fef1ec_1x400.64.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:12	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:08%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_469bdd_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_469bdd_256x240.65.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:14	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:10%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_d8e7f3_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_d8e7f3_256x240.66.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:16	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:13%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_6da8d5_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_6da8d5_256x240.67.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:18	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:15%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_217bc0_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_217bc0_256x240.68.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:21	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:17%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_f9bd01_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_f9bd01_256x240.69.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:23	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:20%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_2e83ff_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_2e83ff_256x240.6a.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:25	48474/48474	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:22%20GMT	https://devitems.com/html/espone-preview/espone/css/images/ui-icons_cd0a0a_256x240.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/images/ui-icons_cd0a0a_256x240.6b.delayed	(from https://devitems.com/html/espone-preview/espone/css/jquery-ui.min.css)
13:17:26	108/108	---M--	200	added ('OK')	image/png	etag:%226c-53bea48f90270%22	https://devitems.com/html/espone-preview/espone/css/grabbing.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/grabbing.png	(from https://devitems.com/html/espone-preview/espone/css/owl.carousel.css)
13:17:28	48410/48410	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202016%2006:17:25%20GMT	https://devitems.com/html/espone-preview/espone/css/AjaxLoader.gif	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/AjaxLoader.6d.delayed	(from https://devitems.com/html/espone-preview/espone/css/owl.carousel.css)
13:17:30	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-53bea496a5628%22	https://devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont3295.eot	(from https://devitems.com/html/espone-preview/espone/css/font-awesome.min.css)
13:17:31	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-53bea496a5628%22	https://devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont.eot?	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/fonts/fontawesome-webfontd41d.eot	(from https://devitems.com/html/espone-preview/espone/css/font-awesome.min.css)
13:17:32	66624/66624	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Sep%202016%2012:45:27%20GMT	https://devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont3295.html	(from https://devitems.com/html/espone-preview/espone/css/font-awesome.min.css)
13:17:33	83588/83588	---M--	200	added ('OK')	application/font-woff	etag:%2214684-53bea49971b18%22	https://devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont3295.woff	(from https://devitems.com/html/espone-preview/espone/css/font-awesome.min.css)
13:17:34	142072/142072	---M--	200	added ('OK')	application/vnd.ms-opentype	etag:%2222af8-53bea4988c338%22	https://devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont3295.ttf	(from https://devitems.com/html/espone-preview/espone/css/font-awesome.min.css)
13:17:35	1932/1932	---M--	200	added ('OK')	image/png	etag:%2278c-53bea4eba8918%22	https://devitems.com/html/espone-preview/espone/img/icon/checkout.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/checkout.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:36	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:%2259430-53bea49772380-gzip%22	https://devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/fonts/fontawesome-webfont3295.svg	(from https://devitems.com/html/espone-preview/espone/css/font-awesome.min.css)
13:17:37	1797/1797	---M--	200	added ('OK')	image/png	etag:%22705-53bea4eba8530%22	https://devitems.com/html/espone-preview/espone/img/icon/account.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/account.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:38	1613/1613	---M--	200	added ('OK')	image/png	etag:%2264d-53bea4eeccc48%22	https://devitems.com/html/espone-preview/espone/img/icon/login.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/login.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:39	1680/1680	---M--	200	added ('OK')	image/png	etag:%22690-53bea4f223428%22	https://devitems.com/html/espone-preview/espone/img/icon/wishlist.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/wishlist.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:40	1590/1590	---M--	200	added ('OK')	image/png	etag:%22636-53bea4fdfa828%22	https://devitems.com/html/espone-preview/espone/img/topcart/topcart.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/topcart/topcart.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:41	1640/1640	---M--	200	added ('OK')	image/png	etag:%22668-53bea4f07af18%22	https://devitems.com/html/espone-preview/espone/img/icon/topcart.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/topcart.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:42	88/88	---M--	200	added ('OK')	image/gif	etag:%2258-53bea4fd2fdf8%22	https://devitems.com/html/espone-preview/espone/img/topcart/btn_edit.gif	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/topcart/btn_edit.gif	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:43	995/995	---M--	200	added ('OK')	image/png	etag:%223e3-53bea4fd33c78%22	https://devitems.com/html/espone-preview/espone/img/topcart/btn_remove.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/topcart/btn_remove.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:44	1518/1518	---M--	200	added ('OK')	image/png	etag:%225ee-53bea4cd07fe0%22	https://devitems.com/html/espone-preview/espone/img/action/icon_cart.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/action/icon_cart.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:45	1653/1653	---M--	200	added ('OK')	image/png	etag:%22675-53bea4cec35a0%22	https://devitems.com/html/espone-preview/espone/img/action/icon_wishlist.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/action/icon_wishlist.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:46	1688/1688	---M--	200	added ('OK')	image/png	etag:%22698-53bea4cdf1e10%22	https://devitems.com/html/espone-preview/espone/img/action/icon_compare.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/action/icon_compare.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:46	1648/1648	---M--	200	added ('OK')	image/png	etag:%22670-53bea4ce92090%22	https://devitems.com/html/espone-preview/espone/img/action/icon_quickview.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/action/icon_quickview.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:47	1487/1487	---M--	200	added ('OK')	image/png	etag:%225cf-53bea4edbefe0%22	https://devitems.com/html/espone-preview/espone/img/icon/icon_cart_list.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/icon_cart_list.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:48	1613/1613	---M--	200	added ('OK')	image/png	etag:%2264d-53bea4f1c7768%22	https://devitems.com/html/espone-preview/espone/img/icon/w2.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/w2.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:49	784/784	---M--	200	added ('OK')	image/png	etag:%22310-53bea4ec82d48%22	https://devitems.com/html/espone-preview/espone/img/icon/facebook.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/facebook.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:50	913/913	---M--	200	added ('OK')	image/png	etag:%22391-53bea4f150528%22	https://devitems.com/html/espone-preview/espone/img/icon/twitter.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/twitter.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:51	1706/1706	---M--	200	added ('OK')	image/jpeg	etag:%226aa-53bea4efa2a28%22	https://devitems.com/html/espone-preview/espone/img/icon/pinterest.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/pinterest.jpg	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:52	13019/13019	---M--	200	added ('OK')	image/jpeg	etag:%2232db-53bea4edbefe0%22	https://devitems.com/html/espone-preview/espone/img/icon/googleplus.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/googleplus.jpg	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:53	2486/2486	---M--	200	added ('OK')	image/jpeg	etag:%229b6-53bea4ecef790%22	https://devitems.com/html/espone-preview/espone/img/icon/email.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/email.jpg	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:54	2262/2262	---M--	200	added ('OK')	image/png	etag:%228d6-53bea4e9774a0%22	https://devitems.com/html/espone-preview/espone/img/footer-img/shipping.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/footer-img/shipping.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:56	2343/2343	---M--	200	added ('OK')	image/png	etag:%22927-53bea4e8a60f8%22	https://devitems.com/html/espone-preview/espone/img/footer-img/order_online.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/footer-img/order_online.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:17:59	2312/2312	---M--	200	added ('OK')	image/png	etag:%22908-53bea4e8a64e0%22	https://devitems.com/html/espone-preview/espone/img/footer-img/money_back.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/footer-img/money_back.png	(from https://devitems.com/html/espone-preview/espone/style.css)
13:18:02	4895/4895	---M-Z	200	added ('OK')	text/css	etag:%22131f-53bea4c9dcf50-gzip%22	https://devitems.com/html/espone-preview/espone/css/fancybox/jquery.fancybox.css	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/css/fancybox/jquery.fancybox.css	(from https://devitems.com/html/espone-preview/espone/my-account.html)
13:18:04	7106/7106	---M--	200	added ('OK')	image/png	etag:%221bc2-53bea51d29e88%22	https://devitems.com/html/espone-preview/espone/img/icon/payment/payment.png	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/icon/payment/payment.png	(from https://devitems.com/html/espone-preview/espone/checkout.html)
13:18:10	339521/339521	---M--	200	added ('OK')	image/jpeg	etag:%2252e41-53bea53839a48%22	https://devitems.com/html/espone-preview/espone/img/slider/home-2/home2_slider1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/slider/home-2/home2_slider1.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:15	41624/41624	---M--	200	added ('OK')	image/jpeg	etag:%22a298-53bea514903f8%22	https://devitems.com/html/espone-preview/espone/img/banner/home-2/home2_static1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/banner/home-2/home2_static1.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:16	462777/462777	---M--	200	added ('OK')	image/jpeg	etag:%2270fb9-53bea53888030%22	https://devitems.com/html/espone-preview/espone/img/slider/home-2/home2_slider2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/slider/home-2/home2_slider2.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:19	51430/51430	---M--	200	added ('OK')	image/jpeg	etag:%22c8e6-53bea514bda88%22	https://devitems.com/html/espone-preview/espone/img/banner/home-2/home2_static2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/banner/home-2/home2_static2.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:20	36005/36005	---M--	200	added ('OK')	image/jpeg	etag:%228ca5-53bea515ed200%22	https://devitems.com/html/espone-preview/espone/img/banner/home-2/home2_static3.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/banner/home-2/home2_static3.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:22	20347/20347	---M--	200	added ('OK')	image/jpeg	etag:%224f7b-53bea52487e50%22	https://devitems.com/html/espone-preview/espone/img/product/product-img/6.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/product/product-img/6.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:25	36999/36999	---M--	200	added ('OK')	image/jpeg	etag:%229087-53bea52c54b88%22	https://devitems.com/html/espone-preview/espone/img/product/tab-product/20_1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/product/tab-product/20_1.jpg	(from https://devitems.com/html/espone-preview/espone/index-2.html)
13:18:35	260355/260355	---M--	200	added ('OK')	image/jpeg	etag:%223f903-53bea53c7f648%22	https://devitems.com/html/espone-preview/espone/img/slider/home-3/home3_slider1.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/slider/home-3/home3_slider1.jpg	(from https://devitems.com/html/espone-preview/espone/index-3.html)
13:18:36	140306/140306	---M--	200	added ('OK')	image/jpeg	etag:%2222412-53bea53c26098%22	https://devitems.com/html/espone-preview/espone/img/slider/home-3/home3_slider2.jpg	C:/Users/Nguyen%20Hoang%20Chuong/Desktop/ligman/chuongnh/devitems.com/html/espone-preview/espone/img/slider/home-3/home3_slider2.jpg	(from https://devitems.com/html/espone-preview/espone/index-3.html)
